<DIMENSION> 100
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	103226
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
1380.0000	939.0000	 0	 0	 0	 0	 0
2848.0000	96.0000	 0	 0	 0	 0	62
3510.0000	1671.0000	 0	 0	 0	 0	9347
457.0000	334.0000	 0	 0	 0	 0	12072
3888.0000	666.0000	 0	 0	 0	 0	11809
984.0000	965.0000	 0	 0	 0	 0	9133
2721.0000	1482.0000	 0	 0	 0	 0	30625
1286.0000	525.0000	 0	 0	 0	 0	22994
2716.0000	1432.0000	 0	 0	 0	 0	30529
738.0000	1325.0000	 0	 0	 0	 0	35354
1251.0000	1832.0000	 0	 0	 0	 0	15806
2728.0000	1698.0000	 0	 0	 0	 0	7026
3815.0000	169.0000	 0	 0	 0	 0	36673
3683.0000	1533.0000	 0	 0	 0	 0	2628
1247.0000	1945.0000	 0	 0	 0	 0	22280
123.0000	862.0000	 0	 0	 0	 0	28029
1234.0000	1946.0000	 0	 0	 0	 0	3116
252.0000	1240.0000	 0	 0	 0	 0	30997
611.0000	673.0000	 0	 0	 0	 0	20816
2576.0000	1676.0000	 0	 0	 0	 0	11027
928.0000	1700.0000	 0	 0	 0	 0	25613
53.0000	857.0000	 0	 0	 0	 0	29167
1807.0000	1711.0000	 0	 0	 0	 0	16624
274.0000	1420.0000	 0	 0	 0	 0	1512
2574.0000	946.0000	 0	 0	 0	 0	18422
178.0000	24.0000	 0	 0	 0	 0	38316
2678.0000	1825.0000	 0	 0	 0	 0	2248
1795.0000	962.0000	 0	 0	 0	 0	35424
3384.0000	1498.0000	 0	 0	 0	 0	24549
3520.0000	1079.0000	 0	 0	 0	 0	9010
1256.0000	61.0000	 0	 0	 0	 0	36237
1424.0000	1728.0000	 0	 0	 0	 0	14872
3913.0000	192.0000	 0	 0	 0	 0	40569
3085.0000	1528.0000	 0	 0	 0	 0	12814
2573.0000	1969.0000	 0	 0	 0	 0	39239
463.0000	1670.0000	 0	 0	 0	 0	5925
3875.0000	598.0000	 0	 0	 0	 0	22424
298.0000	1513.0000	 0	 0	 0	 0	38681
3479.0000	821.0000	 0	 0	 0	 0	27139
2542.0000	236.0000	 0	 0	 0	 0	34023
3955.0000	1743.0000	 0	 0	 0	 0	36303
1323.0000	280.0000	 0	 0	 0	 0	35130
3447.0000	1830.0000	 0	 0	 0	 0	32354
2936.0000	337.0000	 0	 0	 0	 0	6175
1621.0000	1830.0000	 0	 0	 0	 0	29173
3373.0000	1646.0000	 0	 0	 0	 0	29348
1393.0000	1368.0000	 0	 0	 0	 0	7264
3874.0000	1318.0000	 0	 0	 0	 0	27278
938.0000	955.0000	 0	 0	 0	 0	34353
3022.0000	474.0000	 0	 0	 0	 0	5280
2482.0000	1183.0000	 0	 0	 0	 0	24992
3854.0000	923.0000	 0	 0	 0	 0	37171
376.0000	825.0000	 0	 0	 0	 0	31337
2519.0000	135.0000	 0	 0	 0	 0	10251
2945.0000	1622.0000	 0	 0	 0	 0	7435
953.0000	268.0000	 0	 0	 0	 0	14724
2628.0000	1479.0000	 0	 0	 0	 0	19847
2097.0000	981.0000	 0	 0	 0	 0	1965
890.0000	1846.0000	 0	 0	 0	 0	19319
2139.0000	1806.0000	 0	 0	 0	 0	16093
2421.0000	1007.0000	 0	 0	 0	 0	38112
2290.0000	1810.0000	 0	 0	 0	 0	33105
1115.0000	1052.0000	 0	 0	 0	 0	17666
2588.0000	302.0000	 0	 0	 0	 0	16515
327.0000	265.0000	 0	 0	 0	 0	4314
241.0000	341.0000	 0	 0	 0	 0	30001
1917.0000	687.0000	 0	 0	 0	 0	10358
2991.0000	792.0000	 0	 0	 0	 0	14568
2573.0000	599.0000	 0	 0	 0	 0	5043
19.0000	674.0000	 0	 0	 0	 0	17963
3911.0000	1673.0000	 0	 0	 0	 0	23901
872.0000	1559.0000	 0	 0	 0	 0	27766
2863.0000	558.0000	 0	 0	 0	 0	15873
929.0000	1766.0000	 0	 0	 0	 0	7191
839.0000	620.0000	 0	 0	 0	 0	25393
3893.0000	102.0000	 0	 0	 0	 0	12761
2178.0000	1619.0000	 0	 0	 0	 0	18401
3822.0000	899.0000	 0	 0	 0	 0	8777
378.0000	1048.0000	 0	 0	 0	 0	7513
1178.0000	100.0000	 0	 0	 0	 0	20053
2599.0000	901.0000	 0	 0	 0	 0	9617
3416.0000	143.0000	 0	 0	 0	 0	33176
2961.0000	1605.0000	 0	 0	 0	 0	41003
611.0000	1384.0000	 0	 0	 0	 0	20584
3113.0000	885.0000	 0	 0	 0	 0	16695
2597.0000	1830.0000	 0	 0	 0	 0	29902
2586.0000	1286.0000	 0	 0	 0	 0	35265
161.0000	906.0000	 0	 0	 0	 0	12069
1429.0000	134.0000	 0	 0	 0	 0	38698
742.0000	1025.0000	 0	 0	 0	 0	3868
1625.0000	1651.0000	 0	 0	 0	 0	33105
1187.0000	706.0000	 0	 0	 0	 0	12683
1787.0000	1009.0000	 0	 0	 0	 0	28269
22.0000	987.0000	 0	 0	 0	 0	11783
3640.0000	43.0000	 0	 0	 0	 0	14055
3756.0000	882.0000	 0	 0	 0	 0	39204
776.0000	392.0000	 0	 0	 0	 0	5097
1724.0000	1642.0000	 0	 0	 0	 0	18626
198.0000	1810.0000	 0	 0	 0	 0	32324
3950.0000	1558.0000	 0	 0	 0	 0	17728
