<DIMENSION> 100
<VEHICLE_CAPACITY>	100
<NUMBER_OF_VEHICLES>	22
<TIME_HORIZON>	38367
<VERTICES> XCOORD - YCOORD - DEMAND - OPENING_TW - CLOSING_TW - SERVICE_TIME - RELEASE DATE </VERTICES>
143.7750	862.6300	 0	 0	 0	 0	 0
881.7800	1.1832	 0	 0	 0	 0	23
545.2440	735.0050	 0	 0	 0	 0	3474
502.8130	876.0010	 0	 0	 0	 0	4487
204.8760	345.2250	 0	 0	 0	 0	4389
701.6370	576.9870	 0	 0	 0	 0	3394
147.1670	164.2860	 0	 0	 0	 0	11383
135.3820	807.9100	 0	 0	 0	 0	8546
628.9990	976.9710	 0	 0	 0	 0	11347
674.9990	731.4470	 0	 0	 0	 0	13140
313.6960	299.1260	 0	 0	 0	 0	5875
445.6890	981.9700	 0	 0	 0	 0	2611
354.7930	765.2150	 0	 0	 0	 0	13631
398.1290	976.0340	 0	 0	 0	 0	977
273.0410	853.9440	 0	 0	 0	 0	8281
666.2950	312.2700	 0	 0	 0	 0	10418
876.9420	925.3900	 0	 0	 0	 0	1158
134.0260	949.8160	 0	 0	 0	 0	11521
966.8250	726.7990	 0	 0	 0	 0	7737
659.3460	889.0800	 0	 0	 0	 0	4098
400.3400	874.4890	 0	 0	 0	 0	9520
118.0410	312.0400	 0	 0	 0	 0	10841
809.8700	50.8555	 0	 0	 0	 0	6179
16.2821	114.1610	 0	 0	 0	 0	562
12.6192	48.2407	 0	 0	 0	 0	6847
650.0390	940.2610	 0	 0	 0	 0	14241
791.1890	758.9510	 0	 0	 0	 0	836
907.1940	612.6050	 0	 0	 0	 0	13166
510.8570	25.8629	 0	 0	 0	 0	9124
31.6366	431.2210	 0	 0	 0	 0	3349
776.7630	253.7810	 0	 0	 0	 0	13468
531.8190	906.8900	 0	 0	 0	 0	5527
654.9650	767.7590	 0	 0	 0	 0	15078
186.0600	206.5270	 0	 0	 0	 0	4763
564.5950	2.9968	 0	 0	 0	 0	14584
410.8160	437.9210	 0	 0	 0	 0	2202
930.1890	639.8170	 0	 0	 0	 0	8334
941.3920	889.9790	 0	 0	 0	 0	14377
341.5380	39.4141	 0	 0	 0	 0	10087
162.6220	95.1969	 0	 0	 0	 0	12646
107.5580	262.7460	 0	 0	 0	 0	13493
82.6398	131.1290	 0	 0	 0	 0	13057
43.0137	77.9010	 0	 0	 0	 0	12025
554.4500	99.7819	 0	 0	 0	 0	2295
608.6180	227.8630	 0	 0	 0	 0	10843
889.5890	760.9600	 0	 0	 0	 0	10908
559.4610	508.1250	 0	 0	 0	 0	2700
13.6027	508.4670	 0	 0	 0	 0	10139
402.5670	839.1780	 0	 0	 0	 0	12768
886.1560	764.3100	 0	 0	 0	 0	1963
84.6462	629.0680	 0	 0	 0	 0	9289
486.7830	259.0620	 0	 0	 0	 0	13815
647.5160	553.5170	 0	 0	 0	 0	11647
967.6500	824.2460	 0	 0	 0	 0	3810
236.6230	1.5240	 0	 0	 0	 0	2763
879.5180	737.5840	 0	 0	 0	 0	5472
509.8400	420.7870	 0	 0	 0	 0	7377
936.1340	303.8930	 0	 0	 0	 0	730
872.3430	499.0180	 0	 0	 0	 0	7181
142.9960	840.9840	 0	 0	 0	 0	5981
233.1020	303.9290	 0	 0	 0	 0	14165
199.8190	937.7210	 0	 0	 0	 0	12304
302.1230	847.4400	 0	 0	 0	 0	6566
365.5310	566.2290	 0	 0	 0	 0	6138
107.5930	549.4710	 0	 0	 0	 0	1603
802.6570	344.8680	 0	 0	 0	 0	11150
319.4860	813.1040	 0	 0	 0	 0	3850
3.2454	701.5390	 0	 0	 0	 0	5414
180.0270	766.3070	 0	 0	 0	 0	1874
977.6010	968.8430	 0	 0	 0	 0	6676
14.6301	842.3830	 0	 0	 0	 0	8883
922.6260	954.2850	 0	 0	 0	 0	10320
896.2720	789.0670	 0	 0	 0	 0	5900
667.9520	906.1080	 0	 0	 0	 0	2673
425.0580	869.5410	 0	 0	 0	 0	9438
865.9180	369.6100	 0	 0	 0	 0	4743
898.5720	539.1080	 0	 0	 0	 0	6839
621.6890	878.1590	 0	 0	 0	 0	3262
673.7300	613.1170	 0	 0	 0	 0	2792
89.2979	491.9230	 0	 0	 0	 0	7453
147.8580	459.8400	 0	 0	 0	 0	3575
428.2930	905.3700	 0	 0	 0	 0	12331
51.7499	636.3360	 0	 0	 0	 0	15240
826.4580	231.7010	 0	 0	 0	 0	7651
426.2490	946.3570	 0	 0	 0	 0	6205
316.0690	853.3890	 0	 0	 0	 0	11114
275.7130	973.7540	 0	 0	 0	 0	13107
835.2930	247.9740	 0	 0	 0	 0	4486
970.1870	63.5213	 0	 0	 0	 0	14383
123.6160	644.1700	 0	 0	 0	 0	1438
226.6680	562.4560	 0	 0	 0	 0	12304
808.9200	791.3900	 0	 0	 0	 0	4714
942.2560	531.0230	 0	 0	 0	 0	10507
705.8310	455.7570	 0	 0	 0	 0	4379
856.2310	509.7630	 0	 0	 0	 0	5224
352.4770	1.1643	 0	 0	 0	 0	14571
308.8820	842.7920	 0	 0	 0	 0	1894
750.9790	394.9340	 0	 0	 0	 0	6923
610.7750	584.4080	 0	 0	 0	 0	12014
483.6370	116.3250	 0	 0	 0	 0	6589
